PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210,Label,classification
0.018848,0.018292,0.547486,0.018292,0.457627,0.577039,0.194672,0.749064,0.869318,0.095182,0.010441,0.04717,0.021277,0.060976,0.284067,0.616525,0.720408,0.300195,0.274059,0.632959,0.255411,0.031821,0.488889,0.01994,0.67036,0.141117,0.164292,0.018941,0.55102,0.274454,0.301872,0.377919,0.015603,0.017038,0.41525,0.014774,0.016531,0,0.010909,0.077739,0,0.091633,0.446619,0.039578,0.024766,0.018644,0.153676,0.009014,0.038823,0.020991,0.006584,TRUE,TRUE
0.000833,0.000949,0.108939,0.000952,0.254237,0.268882,0.32582,0.595506,0.165909,0.853114,0.00464,0.016509,0,0.03252,0.013627,0.21822,0.822449,0.037037,0.025105,0.576779,0.069264,0.001695,0.480556,0.001502,0.807479,0.051777,0.041357,0.000839,0.47449,0.064108,0.049036,0.630573,0.00028,0.000158,0.362589,0.000516,0.000683,0.920398,0,0,0,0,0.564057,0,0,0.000176,0.027017,0.000041,0.000807,0.025237,0.000286,TRUE,TRUE
0.002823,0.002923,0.360335,0.002923,0.372881,0.513595,0.243852,0.805243,0.926136,0.059929,0.00464,0.016509,0,0.065041,0.010482,0.925847,0.677551,0.02729,0.017782,0.546816,0.12987,0.005771,0.605556,0.003501,0.704986,0.100508,0.090531,0.003335,0.382653,0.202446,0.195664,0.464968,0.001734,0.001374,0.424026,0.002128,0.002244,0,0,0,0,0,0.391459,0.006209,0.000268,0.002629,0.134988,0.000588,0.001237,0.015049,0.001467,TRUE,TRUE
0.003241,0.003253,0.449721,0.003253,0.271186,0.441088,0.258197,0.752809,0.785227,0.20094,0.00464,0.021226,0.010638,0.065041,0.030398,0.778602,0.791837,0.050682,0.047071,0.827715,0.320346,0.010783,0.511111,0.003917,0.932133,0.028426,0.212836,0.003527,0.479592,0.420803,0.481526,0.150743,0.001481,0.001032,0.492046,0.002459,0.002401,0,0,0,0,0,0.375445,0,0,0.000555,0.028106,0.001749,0.006076,0.024809,0.000992,TRUE,TRUE
0.014731,0.014241,0.558659,0.01424,0.457627,0.55287,0.155738,0.794007,0.6,0.356052,0.00464,0.066038,0.021277,0.109756,0.06499,0.57839,0.663265,0.11306,0.088912,0.820225,0.272727,0.055792,0.341667,0.017374,0.660665,0.175635,0.12344,0.016189,0.433673,0.303399,0.341382,0.303609,0.009146,0.009526,0.428963,0.009476,0.008269,0.283582,0,0.109541,0,0.037185,0.517794,0.009279,0,0.012797,0.143688,0.008292,0.032371,0.020065,0.005361,TRUE,TRUE
0.006107,0.006152,0.438547,0.006152,0.432203,0.55287,0.192623,0.7603,0.886364,0.084606,0.00464,0.044811,0.010638,0.065041,0.066038,0.836864,0.77551,0.08577,0.088912,0.67603,0.207792,0.011941,0.597222,0.006806,0.799169,0.059898,0.159249,0.006581,0.489796,0.267021,0.32462,0.318471,0.004581,0.004383,0.421284,0.004948,0.005801,0,0,0.026502,0,0.051793,0.375445,0.011748,0.002867,0.004696,0.115903,0.001341,0.024466,0.018137,0.002562,TRUE,TRUE
0.001319,0.001407,0.27933,0.001407,0.381356,0.501511,0.233607,0.794007,0.740909,0.252644,0.006961,0.007075,0,0.069106,0.039832,0.728814,0.683673,0.060429,0.056485,0.722846,0.118326,0.002623,0.777778,0.001775,0.785319,0.02132,0.107427,0.001578,0.413265,0.230607,0.217169,0.441614,0.000573,0.000364,0.385628,0.001103,0.001449,0,0,0,0,0,0.492883,0.001222,0,0.00028,0.030223,0.000137,0.00285,0.019669,0.000543,TRUE,TRUE
0.00146,0.001526,0.335196,0.001526,0.5,0.607251,0.206967,0.764045,0.809091,0.183314,0.009281,0.014151,0,0.04065,0.114256,0.723517,0.755102,0.091618,0.09728,0.64794,0.064935,0.002325,0.383333,0.001827,0.718837,0.061929,0.056613,0.001695,0.438776,0.163137,0.159508,0.501062,0.000936,0.00088,0.424575,0.000888,0.000964,0,0,0,0,0,0,0.001584,0.000181,0.001716,0.191089,0.000398,0.000054,0.017658,0.000655,TRUE,TRUE
0.0016,0.001716,0.265363,0.001716,0.40678,0.504532,0.264344,0.797753,0.382955,0.629847,0.00232,0.016509,0.010638,0.036585,0.030398,0.404661,0.697959,0.023392,0.023013,0.539326,0.053391,0.003338,0.413889,0.002066,0.638504,0.097462,0.0406,0.001915,0.372449,0.108478,0.068282,0.649682,0.001177,0.001036,0.382337,0.001191,0.001209,0.527363,0,0,0,0,0.491103,0.00198,0.000641,0.001086,0.097735,0.000451,0.000269,0.028173,0.000462,TRUE,TRUE
0.000893,0.000841,0.636872,0.000841,0.355932,0.459215,0.229508,0.625468,0.497727,0.507638,0.00464,0.011792,0.021277,0.04065,0.049266,0.503178,0.704082,0.050682,0.042887,0.516854,0.11544,0.001818,0.505556,0.001185,0.695291,0.019289,0.035809,0.001028,0.352041,0.160915,0.059833,0.605096,0.000375,0.000249,0.386177,0.000563,0.000684,0,0,0,0,0,0,0.000762,0,0.000453,0.078106,0.000154,0.000538,0.018547,0.000344,TRUE,TRUE
0.00095,0.001008,0.296089,0.001008,0.254237,0.36858,0.233607,0.501873,0.598864,0.411281,0.00348,0.007075,0,0.036585,0.018868,0.615466,0.671429,0.033138,0.019874,0.576779,0.092352,0.002192,0.575,0.001153,0.8241,0.051777,0.037826,0.000996,0.438776,0.14676,0.163674,0.464968,0.000466,0.000262,0.33955,0.000621,0.000493,0,0,0,0,0,0.375445,0,0,0.000212,0.033144,0.000056,0,0.016169,0.000472,TRUE,TRUE
0.002837,0.002912,0.385475,0.002912,0.313559,0.516616,0.231557,0.805243,0.706818,0.292597,0.00348,0.018868,0,0.044715,0.01153,0.722458,0.755102,0.038986,0.025105,0.818352,0.183261,0.005343,0.508333,0.00331,0.82687,0.049746,0.131005,0.003204,0.44898,0.29014,0.30817,0.333333,0.001236,0.000664,0.421832,0.001985,0.002072,0,0,0,0,0,0.532028,0,0.000213,0.000593,0.03203,0.00054,0.001506,0.021052,0.001047,TRUE,TRUE
0.001791,0.001857,0.357542,0.001857,0.338983,0.401813,0.243852,0.831461,0.623864,0.372503,0.00348,0.011792,0,0.069106,0.018868,0.639831,0.659184,0.033138,0.027197,0.691011,0.131313,0.004722,0.608333,0.00214,0.702216,0.109645,0.110453,0.001969,0.408163,0.183978,0.205668,0.382166,0.000916,0.00074,0.434997,0.001198,0.001475,0,0,0,0,0,0.494662,0,0,0.000957,0.083317,0.000484,0.000968,0.009749,0.001435,TRUE,TRUE
0.001017,0.001018,0.458101,0.001018,0.533898,0.549849,0.163934,0.730337,0.696591,0.266745,0.012761,0.033019,0,0.109756,0.053459,0.681144,0.555102,0.048733,0.057531,0.588015,0.099567,0.002358,0.411111,0.001219,0.574792,0.049746,0.096835,0.001143,0.413265,0.155294,0.190373,0.547771,0.000355,0.000199,0.356555,0.000533,0.000698,0,0,0,0,0,0.475089,0,0,0,0,0,0.000807,0.009844,0.000782,TRUE,TRUE
0.004721,0.004925,0.340782,0.004925,0.440678,0.52568,0.247951,0.835206,0.573864,0.425382,0.00348,0.025943,0,0.04878,0.022013,0.588983,0.753061,0.042885,0.034519,0.651685,0.142857,0.010267,0.425,0.006097,0.641274,0.104569,0.063296,0.005448,0.418367,0.18071,0.144809,0.505308,0.004087,0.003881,0.393308,0.00408,0.004284,0,0,0,0,0,0.496441,0,0.001271,0.005147,0.159802,0.002687,0.000484,0.043256,0.000862,TRUE,TRUE
0.002877,0.002874,0.463687,0.002874,0.415254,0.586103,0.135246,0.737828,0.730682,0.243243,0.00464,0.056604,0.010638,0.056911,0.023061,0.733051,0.720408,0.068226,0.056485,0.728464,0.222222,0.00683,0.361111,0.003058,0.786704,0.105584,0.156349,0.003015,0.479592,0.325098,0.392344,0.218684,0.001449,0.001003,0.503017,0.002049,0.002109,0,0,0,0,0,0.539146,0,0.000596,0.001041,0.04646,0.000277,0.00941,0.019003,0.001143,TRUE,TRUE
0.006436,0.006456,0.449721,0.006454,0.813559,0.643505,0.069672,0.700375,0.457955,0.479436,0.009281,0.056604,0.06383,0.174797,0.122642,0.407839,0.45102,0.126706,0.114017,0.859551,0.217893,0.030771,0.330556,0.007796,0.439058,0.226396,0.115874,0.007124,0.44898,0.221158,0.233208,0.377919,0.003199,0.003258,0.401536,0.002953,0.003503,0.608624,0,0,0,0.039841,0.617438,0,0,0.004528,0.110248,0.002531,0.013013,0.026202,0.001863,TRUE,TRUE
0.000745,0.000806,0.243017,0.000806,0.262712,0.353474,0.340164,0.771536,0.634091,0.371328,0.00464,0.011792,0,0.036585,0.009434,0.65572,0.853061,0.021442,0.016736,0.694757,0.090909,0.002201,0.677778,0.001358,0.82133,0.025381,0.086622,0.00104,0.229592,0.218357,0.152946,0.543524,0.000525,0.000246,0.388919,0.000518,0.000675,0,0,0,0,0,0.613879,0,0.000047,0.000332,0.060978,0.00021,0.000914,0.011193,0.000546,TRUE,TRUE
0.001683,0.001463,0.888268,0.001465,0.567797,0.646526,0.07377,0.734082,0.653409,0.300823,0.009281,0.028302,0.053191,0.146341,0.119497,0.586864,0.634694,0.095517,0.085774,0.749064,0.128427,0.004993,0.469444,0.001767,0.592798,0.04264,0.096961,0.001488,0.642857,0.153315,0.221658,0.388535,0.000272,0.000066,0.392211,0.00055,0.000307,0,0,0,0,0,0,0,0,0.000146,0.019158,0.000074,0,0.021394,0.000518,TRUE,TRUE
0.011213,0.011117,0.48324,0.011117,0.474576,0.52568,0.141393,0.786517,0.547727,0.430082,0.0058,0.040094,0.021277,0.085366,0.053459,0.542373,0.557143,0.074074,0.059623,0.730337,0.25974,0.027433,0.272222,0.013098,0.477839,0.214213,0.124448,0.012286,0.433673,0.185789,0.169962,0.496815,0.010418,0.010179,0.393856,0.007002,0.008469,0.21393,0.016364,0.065371,0,0.039841,0.533808,0.014593,0.003812,0.015152,0.219604,0.008426,0.02038,0.026539,0.003168,TRUE,TRUE
0.002104,0.00222,0.310056,0.00222,0.398305,0.537764,0.241803,0.861423,0.522727,0.478261,0.00464,0.011792,0.010638,0.060976,0.025157,0.540254,0.806122,0.023392,0.028243,0.554307,0.124098,0.003347,0.505556,0.002641,0.645429,0.091371,0.089648,0.002511,0.392857,0.167582,0.171156,0.452229,0.001702,0.001563,0.398245,0.00148,0.001537,0,0,0.056537,0,0,0.30427,0,0,0.002941,0.201436,0.000949,0.001022,0.013722,0.001222,TRUE,TRUE
0.001397,0.001451,0.351955,0.001451,0.330508,0.350453,0.360656,0.775281,0.590909,0.410106,0.0058,0.009434,0.010638,0.04878,0.016771,0.611229,0.828571,0.033138,0.028243,0.664794,0.154401,0.00442,0.502778,0.002656,0.860111,0.058883,0.086622,0.001535,0.489796,0.234099,0.186617,0.29724,0.000719,0.000316,0.351618,0.000922,0.001162,0,0,0,0,0,0.377224,0,0,0.000957,0.123168,0.000798,0.001291,0.022684,0.000485,TRUE,TRUE
0.001355,0.001493,0.195531,0.001493,0.288136,0.377644,0.221311,0.59176,0.3,0.702703,0.00464,0.037736,0.021277,0.03252,0.038784,0.320975,0.777551,0.070175,0.069038,0.477528,0.07215,0.002693,0.452778,0.001723,0.652355,0.093401,0.038457,0.001503,0.403061,0.091821,0.100282,0.605096,0.000699,0.000577,0.405924,0.000826,0.001052,0,0,0,0,0,0.574733,0.002592,0.000199,0.000402,0.044406,0.000226,0.000161,0.021413,0.000528,TRUE,TRUE
0.00279,0.002856,0.393855,0.002856,0.330508,0.47432,0.235656,0.771536,0.873864,0.110458,0.00464,0.028302,0,0.052846,0.045073,0.846398,0.85102,0.060429,0.051255,0.631086,0.141414,0.005382,0.475,0.003355,0.746537,0.032487,0.117009,0.003002,0.515306,0.205247,0.220661,0.360934,0.001394,0.000547,0.404279,0.002186,0.002247,0,0,0,0,0,0,0,0.000291,0.001001,0.053106,0.000291,0.003549,0.015057,0.001432,TRUE,TRUE
0.000861,0.000882,0.391061,0.000882,0.389831,0.435045,0.264344,0.749064,0.604545,0.361927,0.010441,0.023585,0.191489,0.065041,0.075472,0.588983,0.714286,0.11306,0.094142,0.56367,0.079365,0.002919,0.630556,0.001166,0.725762,0.098477,0.065566,0.000918,0.520408,0.159309,0.130218,0.416136,0.000312,0.000357,0.406473,0.000448,0.000188,0,0,0,0,0,0.686833,0,0,0.000602,0.125978,0.000041,0.000538,0.019552,0.000343,TRUE,TRUE
0.00058,0.000616,0.296089,0.000615,0.398305,0.483384,0.317623,0.805243,0.665909,0.3302,0.0058,0.016509,0.010638,0.04878,0.016771,0.683263,0.808163,0.013645,0.011506,0.653558,0.098124,0.001061,0.391667,0.000776,0.763158,0.058883,0.060774,0.000751,0.27551,0.200299,0.120037,0.469214,0.000513,0.000281,0.387822,0.000389,0.000446,0,0,0,0,0,0.66726,0,0.000075,0.000449,0.107314,0.000118,0,0.015063,0.000311,TRUE,TRUE
0.002665,0.002687,0.435754,0.002683,0.305085,0.407855,0.260246,0.730337,0.717045,0.278496,0.00348,0.023585,0,0.044715,0.019916,0.723517,0.771429,0.033138,0.028243,0.646067,0.196248,0.006233,0.527778,0.003131,0.788089,0.096447,0.142857,0.002946,0.413265,0.260317,0.280131,0.254777,0.001994,0.001735,0.405924,0.001969,0.002811,0.252073,0,0,0,0,0.476868,0.00077,0,0.00096,0.056473,0.000956,0.00414,0.021145,0.00096,TRUE,TRUE
0.00088,0.000921,0.335196,0.000921,0.355932,0.44713,0.233607,0.681648,0.688636,0.314924,0.00116,0.009434,0,0.04878,0.0587,0.665254,0.842857,0.074074,0.054393,0.698502,0.150072,0.001689,0.366667,0.001102,0.692521,0.051777,0.049552,0.000976,0.382653,0.14028,0.124359,0.501062,0.00043,0.000243,0.358749,0.000562,0,0,0,0,0,0,0,0,0,0.000208,0.034072,0.000116,0.000591,0.012758,0.000547,TRUE,TRUE
0.001766,0.001811,0.388268,0.001811,0.313559,0.471299,0.288934,0.801498,0.718182,0.27262,0.008121,0.018868,0,0.052846,0.027254,0.720339,0.855102,0.035088,0.021967,0.687266,0.253968,0.004086,0.527778,0.002138,0.799169,0.050761,0.177405,0.002006,0.438776,0.31718,0.27132,0.307856,0.001749,0.001435,0.391114,0.001911,0.002018,0,0,0,0,0,0.564057,0.001562,0.000277,0.002321,0.188144,0.001622,0.002796,0.01855,0.000738,TRUE,TRUE
0.003887,0.004028,0.357542,0.004028,0.415254,0.540785,0.188525,0.756554,0.965909,0.016451,0.010441,0.011792,0.021277,0.04878,0.142558,0.84322,0.742857,0.157895,0.137029,0.455056,0.064935,0.006392,0.461111,0.004516,0.685596,0.070051,0.074518,0.004352,0.479592,0.140075,0.145738,0.456476,0.001552,0.001798,0.402084,0.001844,0.002507,0,0,0,0,0,0,0.010471,0.00045,0.001837,0.06651,0.000992,0.001183,0.018396,0.001654,TRUE,TRUE
0.019849,0.019398,0.52514,0.019331,0.516949,0.510574,0.161885,0.775281,0.421591,0.541716,0.0058,0.058962,0.021277,0.113821,0.074423,0.409958,0.485714,0.105263,0.095188,0.756554,0.252525,0.062348,0.3,0.024062,0.459834,0.302538,0.123944,0.022354,0.346939,0.25972,0.208827,0.397028,0.016799,0.019963,0.390565,0.014461,0.014722,0.620232,0,0,0,0.033201,0.637011,0.013769,0.005914,0.024256,0.191609,0.017224,0.031457,0.011516,0.01263,TRUE,TRUE
0.001442,0.001509,0.332402,0.001509,0.322034,0.429003,0.284836,0.771536,0.780682,0.207991,0.00348,0.016509,0,0.073171,0.036688,0.766949,0.793878,0.031189,0.031381,0.636704,0.186147,0.003362,0.547222,0.001848,0.797784,0.048731,0.108183,0.0016,0.484694,0.215593,0.25176,0.329087,0.000656,0.000275,0.419089,0.001023,0.001238,0,0,0,0,0,0.379004,0,0.000043,0.000585,0.061733,0.000073,0.001452,0.023474,0.000487,TRUE,TRUE
0.002653,0.002812,0.296089,0.002812,0.381356,0.450151,0.188525,0.808989,0.4625,0.529965,0.0058,0.023585,0.010638,0.073171,0.072327,0.440678,0.706122,0.11501,0.099372,0.705993,0.203463,0.007092,0.402778,0.003223,0.65374,0.158376,0.107174,0.002938,0.392857,0.195761,0.194206,0.503185,0.001793,0.001518,0.366978,0.001915,0.001678,0,0,0,0,0.047809,0,0.006898,0,0.002665,0.150025,0.001156,0.008657,0.007964,0.002652,TRUE,TRUE
0.002957,0.002988,0.430168,0.002989,0.288136,0.407855,0.331967,0.771536,0.965909,0.019976,0.0058,0.018868,0,0.052846,0.028302,0.947034,0.785714,0.054581,0.040795,0.670412,0.251082,0.00834,0.563889,0.003916,0.8241,0.071066,0.165553,0.003421,0.397959,0.331242,0.307055,0.233546,0.002531,0.00155,0.390016,0.003015,0.00394,0,0,0,0,0,0.469751,0.000683,0.000565,0.002691,0.130458,0.001117,0.00285,0.012358,0.001824,TRUE,TRUE
0.001869,0.001902,0.407821,0.001902,0.432203,0.543807,0.235656,0.7603,0.875,0.109283,0.009281,0.014151,0.010638,0.052846,0.049266,0.845339,0.734694,0.044834,0.051255,0.610487,0.096681,0.004209,0.511111,0.002272,0.746537,0.059898,0.056235,0.002147,0.418367,0.206405,0.186608,0.416136,0.001264,0.000771,0.367526,0.001205,0.001016,0,0,0,0,0,0.455516,0,0,0.000837,0.069134,0.000349,0.002043,0.016893,0.000852,TRUE,TRUE
0.001749,0.001812,0.360335,0.001812,0.29661,0.528701,0.215164,0.764045,0.869318,0.123384,0.00348,0.011792,0,0.060976,0.012579,0.871822,0.746939,0.021442,0.018828,0.750936,0.171717,0.004215,0.694444,0.001944,0.897507,0.048731,0.148531,0.001891,0.515306,0.247302,0.331328,0.218684,0.00094,0.000385,0.430609,0.001417,0.001683,0,0,0,0,0,0.352313,0,0.000084,0.000284,0.024381,0.000098,0.001398,0.0115,0.001189,TRUE,TRUE
0.001127,0.001214,0.25419,0.001215,0.254237,0.371601,0.303279,1,0.622727,0.372503,0.00464,0.025943,0.010638,0.044715,0.032495,0.625,0.818367,0.042885,0.061715,0.608614,0.064935,0.002804,0.438889,0.00146,0.67313,0.057868,0.065944,0.001239,0.352041,0.164949,0.210891,0.314225,0.000675,0.000499,0.389468,0.000697,0.000654,0,0,0,0,0,0,0,0.000108,0.000709,0.106671,0.00055,0.000914,0.013269,0.000692,TRUE,TRUE
0.002086,0.002153,0.371508,0.002153,0.372881,0.41994,0.356557,0.801498,0.677273,0.320799,0.00464,0.014151,0.031915,0.036585,0.06499,0.649364,0.791837,0.091618,0.083682,0.7397,0.196248,0.0061,0.555556,0.003643,0.799169,0.051777,0.133148,0.002608,0.326531,0.324426,0.242323,0.278132,0.001556,0.00117,0.402084,0.001819,0.002158,0,0,0,0,0.014608,0,0.002061,0.000381,0.001714,0.124666,0.000797,0.001882,0.018405,0.000885,TRUE,TRUE
0.001597,0.001649,0.368715,0.001649,0.228814,0.329305,0.438525,0.76779,0.959091,0.018801,0.0058,0.021226,0.010638,0.069106,0.083857,0.889831,0.859184,0.132554,0.099372,0.752809,0.310245,0.004526,0.380556,0.003564,0.745152,0.081218,0.168075,0.002156,0.219388,0.24859,0.15097,0.437367,0.001785,0.001049,0.395502,0.001792,0.002233,0,0,0,0,0,0.55516,0.000905,0,0.001968,0.175161,0.001652,0.002527,0.019766,0.000632,TRUE,FALSE
0.000714,0.000778,0.226257,0.000778,0.355932,0.398792,0.344262,0.872659,0.305682,0.715629,0.00116,0.011792,0.010638,0.028455,0.01782,0.345339,0.763265,0.05848,0.030335,0.511236,0.177489,0.001731,0.311111,0.001163,0.717452,0.034518,0.044509,0.000925,0.270408,0.170794,0.098159,0.52017,0.000513,0.000364,0.368075,0.000434,0.000459,0,0,0,0,0,0,0,0.00021,0.000372,0.075334,0.000155,0,0.022895,0.000258,TRUE,TRUE
0.019896,0.020417,0.385475,0.020417,0.483051,0.492447,0.17418,0.805243,0.326136,0.652174,0.00464,0.042453,0.031915,0.105691,0.044025,0.346398,0.610204,0.064327,0.061715,0.724719,0.222222,0.06239,0.327778,0.02499,0.48615,0.259898,0.083092,0.022365,0.413265,0.216209,0.173718,0.5138,0.017024,0.02239,0.391662,0.013157,0.013513,0.631841,0.005455,0.04947,0,0.031873,0.642349,0.034278,0.004618,0.021031,0.157116,0.015907,0.039254,0.017314,0.008901,TRUE,TRUE
0.008666,0.008671,0.458101,0.008671,0.381356,0.549849,0.178279,0.846442,0.381818,0.599295,0.0058,0.044811,0.010638,0.085366,0.100629,0.346398,0.62449,0.204678,0.118201,0.771536,0.301587,0.019901,0.669444,0.009544,0.686981,0.192893,0.144875,0.009065,0.530612,0.271018,0.318752,0.292994,0.007602,0.007531,0.40757,0.00825,0.008259,0.577114,0,0,0,0.038513,0.517794,0.0116,0.002598,0.012174,0.219307,0.007908,0.007152,0.006864,0.009449,TRUE,TRUE
0.000502,0.000502,0.460894,0.000502,0.305085,0.613293,0.217213,0.842697,0.751136,0.252644,0.00116,0.018868,0,0.036585,0.041929,0.73411,0.77551,0.042885,0.080544,0.524345,0.131313,0.000799,0.538889,0.000606,0.623269,0.072081,0.073131,0.000556,0.44898,0.188403,0.180329,0.454352,0.000221,0.000201,0.383982,0.0003,0,0,0,0,0,0,0,0.001408,0,0.000156,0.05573,0.000035,0,0.008858,0.00043,TRUE,TRUE
0.001384,0.001478,0.276536,0.001478,0.432203,0.462236,0.260246,0.790262,0.515909,0.490012,0.00464,0.011792,0,0.052846,0.013627,0.544492,0.763265,0.007797,0.018828,0.634831,0.113997,0.002846,0.569444,0.001895,0.711911,0.059898,0.052957,0.001589,0.443878,0.18099,0.145347,0.55414,0.000833,0.000627,0.360395,0.000945,0.001118,0,0,0,0,0,0,0.001199,0.000088,0.000786,0.076968,0.000334,0.000538,0.034544,0.000324,TRUE,TRUE
0.00085,0.000881,0.360335,0.000881,0.347458,0.435045,0.362705,0.820225,0.611364,0.387779,0.00232,0.018868,0,0.052846,0.026205,0.620763,0.906122,0.02729,0.016736,0.677903,0.102453,0.001936,0.4,0.00136,0.797784,0.032487,0.045644,0.001017,0.397959,0.162334,0.10303,0.532909,0.000731,0.00041,0.431157,0.000646,0.000726,0.393035,0,0,0,0,0,0,0.000246,0.000642,0.105012,0.000219,0.000215,0.012528,0.000533,TRUE,TRUE
0.006317,0.006517,0.371508,0.006517,0.432203,0.516616,0.245902,0.808989,0.601136,0.390129,0.00464,0.021226,0.010638,0.069106,0.042977,0.596398,0.665306,0.052632,0.051255,0.59176,0.139971,0.015288,0.544444,0.007734,0.605263,0.159391,0.099483,0.007109,0.454082,0.202334,0.210734,0.437367,0.004403,0.004366,0.364783,0.004887,0.00509,0,0,0.04417,0,0,0.656584,0.014902,0.003045,0.005554,0.129851,0.003112,0.007582,0.010446,0.004693,TRUE,TRUE
0.00251,0.002658,0.298883,0.002658,0.364407,0.453172,0.290984,0.812734,0.844318,0.132785,0.00464,0.021226,0.010638,0.089431,0.027254,0.836864,0.797959,0.038986,0.030335,0.662921,0.131313,0.005554,0.386111,0.003577,0.765928,0.08934,0.090279,0.002846,0.433673,0.17944,0.175175,0.401274,0.00214,0.002096,0.405376,0.0017,0.001874,0,0,0,0,0,0.386121,0.003494,0,0.002306,0.134839,0.001055,0.001344,0.009514,0.002102,TRUE,TRUE
0.000559,0.000609,0.22905,0.000609,0.245763,0.241692,0.229508,0.329588,0.389773,0.60517,0.006961,0.023585,0,0.069106,0.252621,0.253178,0.610204,0.265107,0.154812,0.338951,0.070707,0.000989,0.588889,0.000656,0.608033,0.06802,0.01967,0.000563,0.454082,0.080112,0.033887,0.632696,0.000237,0.000207,0.443225,0.000321,0.000222,0,0,0,0,0,0.514235,0,0.000013,0.0002,0.064394,0.000108,0,0.024533,0.000189,TRUE,TRUE
0.003079,0.003334,0.240223,0.003334,0.423729,0.501511,0.219262,0.842697,0.377273,0.620447,0.006961,0.033019,0.021277,0.04065,0.051363,0.384534,0.673469,0.066277,0.075314,0.58427,0.193362,0.005889,0.325,0.003962,0.537396,0.217259,0.069726,0.003548,0.397959,0.166779,0.135058,0.666667,0.002476,0.002356,0.366429,0.001916,0.002373,0.391376,0,0,0,0,0.476868,0.002687,0.001204,0.002738,0.12396,0.001356,0.000591,0.025821,0.000977,TRUE,TRUE
0.000159,0.000167,0.335196,0.000167,0.423729,0.335347,0.375,0.786517,0.3375,0.668625,0.00232,0.018868,0,0.065041,0.037736,0.358051,0.714286,0.031189,0.027197,0.43633,0.060606,0.000308,0.547222,0.000274,0.745152,0.046701,0.041987,0.000208,0.326531,0.101457,0.053583,0.617834,0.000059,0.000012,0.255074,0.000097,0,0,0,0,0,0,0,0,0,0.000014,0.011448,0,0.000108,0.010346,0.000125,TRUE,TRUE
0.002485,0.002591,0.340782,0.002591,0.372881,0.416918,0.172131,0.456929,0.651136,0.346651,0.006961,0.011792,0.010638,0.044715,0.10587,0.583686,0.65102,0.105263,0.118201,0.56367,0.093795,0.005928,0.444444,0.002817,0.718837,0.055838,0.064431,0.002431,0.392857,0.118245,0.172134,0.562633,0.001133,0.000794,0.384531,0.001281,0.001185,0,0,0.038869,0,0.102258,0.491103,0,0.000766,0.00086,0.055161,0.000383,0.000914,0.025643,0.000764,TRUE,TRUE
0.000826,0.000899,0.22905,0.000899,0.305085,0.410876,0.288934,0.838951,0.560227,0.448884,0.00116,0.018868,0,0.03252,0.019916,0.579449,0.691837,0.02729,0.019874,0.588015,0.07215,0.002008,0.555556,0.001278,0.691136,0.048731,0.032531,0.001129,0.19898,0.151821,0.073045,0.579618,0.000466,0.000225,0.355458,0.00058,0.000731,0,0,0,0,0,0.567616,0,0.000108,0.000389,0.066324,0.000064,0.000591,0.020126,0.000338,TRUE,TRUE
0.001624,0.001672,0.377095,0.001672,0.228814,0.311178,0.229508,0.397004,0.573864,0.430082,0.00348,0.018868,0.010638,0.04065,0.149895,0.48411,0.908163,0.210526,0.128661,0.541199,0.083694,0.003073,0.341667,0.002055,0.628809,0.098477,0.029378,0.001713,0.214286,0.066125,0.065016,0.62845,0.000742,0.000835,0.385628,0.000713,0.001088,0,0,0,0,0,0.224199,0,0.000154,0.000649,0.071993,0.000449,0,0.023382,0.000541,TRUE,TRUE
